14.12.2018 RGB-PI Database for MAME 2000 (0.37b5) by @Fran_Tron

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.
alpinea 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
timetunl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wwestern 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
wwester1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
frontlin 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
elevator 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
elevatob 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tinstar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
waterski 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
bioatack 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
hwrace 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sfposeid 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
kikstart 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bking2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
gsword 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
lkage 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
lkageb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
lkageb2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
lkageb3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
retofinv 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
retofin1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
retofin2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tsamurai 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tsamura2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
nunchaku 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
yamagchi 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
gladiatr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ogonsiro 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
lsasquad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
storming 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tokio 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tokiob 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
bublbobl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bublbobr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bubbobr1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
boblbobl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sboblbob 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
kicknrun 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mexico86 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
kikikai 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
rastan 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
rastanu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
rastanu2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
rastsaga 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
rainbow 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
rainbowe 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
jumping 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
arkanoid 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
arknoidu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
arknoidj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
arkbl2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
arkatayt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
arkbloc2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
arkangc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
arkatour 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
superqix 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sqixbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
superman 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
minivadr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
extrmatn 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
arkanoi2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
ark2us 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
ark2jp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
plumppop 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
drtoppel 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
chukatai 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tnzs 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tnzsb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tnzs2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
insectx 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
kageki 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
kagekij 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
fhawk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
raimais 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
champwr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
champwru 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
champwrj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
puzznic 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
plotting 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
palamed 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
horshoes 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
cachat 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
masterw 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
nastar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
nastarw 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
rastsag2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
crimec 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
crimecu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
crimecj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tetrist 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
viofight 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ashura 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
ashurau 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
hitice 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
rambo3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
rambo3a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
puzbobb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qzshowby 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
spacedx 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
silentd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
finalb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
finalbj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dondokod 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
thundfox 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
cameltry 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
cameltru 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qtorimon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
liquidk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
liquidku 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mizubaku 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
quizhq 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ssi 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
majest12 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
gunfront 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
gunfronj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
growl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
growlu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
runark 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mjnquest 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mjnquesb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
footchmp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
hthero 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
euroch92 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
koshien 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
yuyugogo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ninjak 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ninjakj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
solfigtr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qzquest 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pulirula 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pulirulj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qzchikyu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
yesnoj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
deadconx 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
deadconj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dinorex 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dinorexj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dinorexu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qjinsei 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qcrayon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qcrayon2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
driftout 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
driveout 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tigerh 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tigerh2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tigerhj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tigerhb1 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tigerhb2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
slapfigh 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
slapbtjp 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
slapbtuk 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
alcon 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
getstar 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
getstarj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
getstarb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
fshark 1920 240 56.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
skyshark 1920 240 56.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
hishouza 1920 240 56.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
fsharkbt 1920 240 56.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
wardner 1920 240 56.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pyros 1920 240 56.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wardnerj 1920 240 56.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
twincobr 1920 240 56.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
twincobu 1920 240 56.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
ktiger 1920 240 56.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
rallybik 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
truxton 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
hellfire 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
zerowing 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
demonwld 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
fireshrk 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
samesame 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
outzone 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
outzonep 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
vimana 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
vimana2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
vimanan 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
snowbros 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
snowbroa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
snowbrob 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
snowbroj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tekipaki 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ghox 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
dogyuun 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
kbash 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pipibibs 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
whoopee 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
vfive 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
grindstm 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
batsugun 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
snowbro2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ddonpach 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
dfeveron 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
esprade 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
uopoko 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
gyrodine 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sonofphx 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
repulse 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
99lstwar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
99lstwra 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
flashgal 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
srdmissn 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
airwolf 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
skywolf 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
skywolf2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
defender 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
defendg 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
defendw 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
defcmnd 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
defence 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mayday 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
maydaya 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
colony7 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
colony7a 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
stargate 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
robotron 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
robotryo 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
joust 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
joustr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
joustwr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bubbles 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bubblesr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
splat 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sinistar 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sinista1 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sinista2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
blaster 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mysticm 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tshoot 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
inferno 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
joust2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
vulgus 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
vulgus2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
vulgusj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sonson 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
higemaru 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
1942 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
1942a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
1942b 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
exedexes 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
savgbees 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
commando 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
commandu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
commandj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
spaceinv 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
gng 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
gnga 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
gngt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
makaimur 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
makaimuc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
makaimug 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
diamond 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
gunsmoke 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
gunsmrom 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
gunsmoka 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
gunsmokj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sectionz 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sctionza 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
trojan 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
trojanr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
trojanj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
srumbler 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
srumblr2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
rushcrsh 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
lwings 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
lwings2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
lwingsjp 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sidearms 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sidearmr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sidearjp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
turtship 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dyger 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
dygera 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
avengers 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
avenger2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
bionicc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bionicc2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
topsecrt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
1943 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
1943j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
blktiger 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bktigerb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
blkdrgon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
blkdrgnb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf1us 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf1jp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tigeroad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
toramich 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
f1dream 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
f1dreamb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
1943kai 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
lastduel 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
lstduela 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
lstduelb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
madgear 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
madgearj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
ledstorm 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
forgottn 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
lostwrld 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ghouls 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ghoulsu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ghoulsj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
strider 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
striderj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
stridrja 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dwj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
willow 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
willowj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
unsquad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
area88 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ffight 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ffightu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ffightj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
1941 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
1941j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
mercs 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
mercsu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
mercsj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
mtwins 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
chikij 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
msword 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
