07.06.2018 Update to AdvMAME (0.106) core by @Fran_Tron & @theretroist

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.
sbasketb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
sbasketo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
sbasketu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
mikie 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
mikiej 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
mikiehs 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
roadf 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
roadf2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
yiear 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
yiear2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
kicker 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
shaolins 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
pingpong 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
merlinmm 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
gberet 1920 224 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rushatck 1920 224 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gberetb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mrgoemon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
jailbrek 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
manhatan 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
scotrsht 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
finalizr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
finalizb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
ironhors 1920 224 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dairesya 1920 224 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
farwest 1920 224 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
jackal 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
topgunr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
jackalj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
topgunbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
ddribble 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
contra 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
contrab 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
contraj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
contrajb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
gryzor 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
combasc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
combasct 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
combascj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bootcamp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
combascb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rockrage 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rockraga 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rockragj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mx5000 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
flkatck 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
fastlane 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
tricktrp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
labyrunr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
labyrunk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
thehustl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
thehustj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
rackemup 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
battlnts 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
battlntj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
bladestl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
bladstle 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
hcastle 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hcastleo 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hcastlej 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hcastljo 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ajax 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
typhoon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
ajaxj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
scontra 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
scontraj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
thunderx 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
thnderxa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
thnderxb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
thnderxj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mainevt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mainevto 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mainev2p 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ringohja 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
devstors 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
devstor2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
devstor3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
garuka 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
88games 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
konami88 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hypsptsp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gbusters 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
crazycop 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
crimfght 1920 224 54.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
crimfgt2 1920 224 54.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
crimfgtj 1920 224 54.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spyu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bottom9 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bottom9n 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mstadium 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
blockhl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
quarth 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
aliens 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
aliens2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
aliens3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
aliensu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
aliensj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
aliensj2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
suratk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
suratka 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
suratkj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
parodius 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
parodisj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rollerg 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rollergj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
simpsons 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
simps4pa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
simpsn2p 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
simps2pa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
simps2pj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
esckids 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
esckidsj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vendetta 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vendetao 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vendet2p 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vendetas 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vendtaso 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vendettj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mogura 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
wecleman 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hotchase 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
chqflag 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
chqflagj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
ultraman 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hexion 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
lethalen 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
lethalej 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nemesis 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
nemesuk 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
konamigt 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
salamand 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
salamanj 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
lifefrce 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
lifefrcj 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
blkpnthr 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
citybomb 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO V
citybmrj 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO V
kittenk 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
nyanpani 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
hcrash 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
hcrashc 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
rf2 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
twinbee 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO V
gradius 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
gwarrior 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 SMP_NO H
devilw 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
darkadv 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
majuu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vulcan 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gradius2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
grdius2a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
grdius2b 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
cuebrick 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
fround 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
froundl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hpuncher 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
miaj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
cuebrckj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mia 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mia2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tmnt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tmntu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tmntua 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tmht 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tmntj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tmht2p 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tmnt2pj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tmnt2po 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
punkshot 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
punksht2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
punkshtj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
lgtnfght 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
lgtnfghu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
trigon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
blswhstl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
detatwin 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
glfgreat 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
glfgretj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tmnt2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tmnt22p 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tmnt2a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ssriders 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ssrdrebd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ssrdrebc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ssrdruda 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ssrdreaa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ssrdruac 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ssrdrubc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ssrdrabd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ssrdradd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ssrdrjbd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sunsetbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
xmen 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
xmen2p 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
xmen2pj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
xmen6p 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
xmen6pu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
xexex 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
xexexa 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
xexexj 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
asterix 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
astrxeac 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
astrxeaa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gijoe 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gijoeu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gijoej 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
thndrx2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
thndrx2a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
prmrsocr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
prmrsocj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
qgakumon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
moo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mooua 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mooaa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
moobl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bucky 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
buckyua 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gaiapols 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
gaiapolu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
gaiapolj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
mystwarr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mystwaru 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
viostorm 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
viostrmu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
viostrmj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
viostrma 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mmaulers 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dadandrn 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
metamrph 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
metamrpu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
metamrpj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mtlchamp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mtlchmp1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mtlchmpu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mtlchmpj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mtlchmpa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rungun 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
runguna 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rungunu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rungunua 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
slmdunkj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dbz 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dbz2 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bishi 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sbishi 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
overdriv 1920 256 59.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
gradius3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
grdius3a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
grdius3e 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
plygonet 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
racinfrc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
opengolf 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
opengol2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ggreats2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
le2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
le2u 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
le2j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
puzldama 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gokuparo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
fantjour 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dragoona 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dragoonj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tbyahhoo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tkmmpzdm 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
salmndr2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sexyparo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
daiskiss 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tokkae 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
winspike 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
winspikj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
soccerss 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
soccersj 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
soccersa 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsnetscr 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsnetscj 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rungun2 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
slamdnk2 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rushhero 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
qdrmfgp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
qdrmfgp2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bm1stmix 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bm2ndmix 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bm2ndmxa 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bmcompmx 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hmcompmx 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bm4thmix 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bm5thmix 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bmcorerm 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bmdct 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bmcompm2 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hmcompm2 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bm6thmix 1920 192 58.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
thunderh 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
slrasslt 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gticlub 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gticlubj 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hangplt 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nbapbp 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gradius4 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sscope 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sscopea 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sscope2 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
racingj 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
racingj2 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
thrilld 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
midnrun 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
windheat 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
polystar 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
totlvice 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
btltryst 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
heatof11 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
evilngt 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
carpolo 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sidetrac 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
targ 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
targc 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spectar 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spectar1 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rallys 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
phantoma 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
venture 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
venture2 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
venture4 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mtrap 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mtrap3 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mtrap4 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
